source,id,text,researcher,year,aggressive,hate
twitter,-,"@user sim, mas filme bom tem que ser longo",fortuna et al,2019,0,0
twitter,-,"RT @user @user Padre pedófilo, que abusa dos moleques que ele diz proteger e ainda usa o dinheiro da igreja para bancar _",fortuna et al,2019,0,0
twitter,-,Na minha época o padre só pagava um pastel e um caldo de cana https://t.co/8gg32MRm8D,fortuna et al,2019,0,0
twitter,-,"@user já vou por aqui no torrent!
Pearl Harbor tbm é ótimo e tem quase 3 horas",fortuna et al,2019,0,0
twitter,-,"Pior de tudo foi o Lula que colocou um padre acusado de pedofilia na pastoral do menor
É igual colocar o Aécio no DENARC",fortuna et al,2019,0,0
twitter,-,"@user sério, não foi provado, mas eu acho que ngm dá um carro de 70 mil de por causa de chantagem sendo inocente",fortuna et al,2019,0,0
twitter,-,RT @user E o guri do @user morreu de parada cardíaca de devido ao uso de drogas e não foi constatado lesão corporal. AGORA A INTERN _,fortuna et al,2019,0,0
twitter,-,"Esse padre é de uma igreja aqui de perto
Na época meu pai falou que ia me por na catequese e era pra eu só voltar pra casa com uma Pajero",fortuna et al,2019,0,0
twitter,-,"@user aí que tá a vantagem dá igreja evangélica, ela é mais independente, não tem o sindicato do Vaticano..",fortuna et al,2019,0,0
twitter,-,@user eu entendi que o cara é obrigado a querer por ter a cor de pele diferente...,fortuna et al,2019,1,1
twitter,-,Lança-perfume racista filho da puta https://t.co/Aj2DDOutin,fortuna et al,2019,0,0
twitter,-,"@user então, mas o Vaticano se perdeu em politicagem barata, hj a vontade de Cristo importa menos que o número de fieis",fortuna et al,2019,0,0
twitter,-,RT @user @user  eu passei a minha vida toda a ver relacionamentos heterossexuais e não sou hetero! Acho que isso não influen _,fortuna et al,2019,0,0
twitter,-,Vamos boicotar o Habibs por não fiscalizar a droga dos meninos que entram na loja pra intimidar os clientes! https://t.co/hYeE2ZLdwz,fortuna et al,2019,0,0
twitter,-,"A mãe do nóia disse que quer justiça
Fácil, prende ela",fortuna et al,2019,0,0
twitter,-,"RT @user Vivemos no totalitarismo do pensamento único dos donos da ""liberdade"". Só o #PNR enfrenta e denuncia a ""besta"".
https:/ _",fortuna et al,2019,0,0
twitter,-,"RT @user Quão ""democratas"" e ""tolerantes"" são estes esquerdistas, estes ""direitinhas"" e estes ""politicamente correctos"". 
https:// _",fortuna et al,2019,0,0
twitter,-,"RT @user BOM SINAL: PADRE PETISTA, JÚLIO LANCELOTTI, DEMONSTRA DESESPERO E DESCONHECIMENTO SOBRE BOLSONARO. https://t.co/8qD5BoXTTE",fortuna et al,2019,0,0
twitter,-,A minha casa não aceita refugiados aka Mónica,fortuna et al,2019,1,1
twitter,-,RT @user A minha casa não aceita refugiados aka Mónica,fortuna et al,2019,1,1
twitter,-,Os idiotas que cancelaram uma conferência d Jaime Nogueira Pinto numa pequena sala da FCSH arriscam-se a vê-lo esgotar o pavilhão Meo Aníbal,fortuna et al,2019,0,0
twitter,-,Juntos lutámos contra a #pólio e Angola não regista novos casos desde 2011. Vamos também atingir a meta com outras _ https://t.co/IB3Di82Ucp,fortuna et al,2019,0,0
twitter,-,A esquerda está morrendo de um Câncer terminal https://t.co/qcH8FkSNKh,fortuna et al,2019,0,0
twitter,-,"Eu acho que se o Movimento Negro realmente tiver humildade e seriedade com o próprio movimento, o MÍNIMO que devem _ https://t.co/aXUptQH2lf",fortuna et al,2019,0,0
twitter,-,RT @user Padre Julio Lancelotti a serviço da esquerda (assista e tire suas conclusões): https://t.co/RqtOq2IraO,fortuna et al,2019,0,0
twitter,-,"RT @user @user já eu, acho que o habib's deveria fazer um mapeamento de cada ativista que falou merda e meter o famoso _",fortuna et al,2019,0,0
twitter,-,Fiz um pequeno ajuste nessa capa da @user https://t.co/0Bbsisz5Po,fortuna et al,2019,0,0
twitter,-,Aqui no Brasil tem tantos refugiados da guerra na Síria e não temos qualquer registro de ataque.,fortuna et al,2019,0,0
twitter,-,Ja pensaram que talvez a angola nao seja nossa? que somos muito possessivos e ela so quer espaço?,fortuna et al,2019,0,0
twitter,-,CULPA DO CAPITALISMO OPRESSOR E DO TRUMP by esquerdista https://t.co/fvJ2dKChRX,fortuna et al,2019,0,0
twitter,-,Boitempo dá até 70% de desconto em todos os livros escritos por mulheres https://t.co/YFEkxfwd42 via @user,fortuna et al,2019,0,0
twitter,-,@user problema com o site? Não estou conseguindo acessar =/,fortuna et al,2019,0,0
twitter,-,RT @user Ja pensaram que talvez a angola nao seja nossa? que somos muito possessivos e ela so quer espaço?,fortuna et al,2019,0,0
twitter,-,As fufas do benfas ganhavam sp kkk https://t.co/N0AyyOhO9D,fortuna et al,2019,1,1
twitter,-,RT @user sdds dos jogos d futebol no verão fufas Sporting vs fufas benfica lmao,fortuna et al,2019,1,1
twitter,-,"O melhor de Angola, é o Angolano e não há dúvidas!!",fortuna et al,2019,0,0
twitter,-,"RT @user Isso é mt mais relevante do q dar desconto PARA mulheres. Ao invés disso, eles promovem o trabalho intelectual delas. Parabéns _",fortuna et al,2019,0,0
twitter,-,"""A mulher tem que ser o que ela quiser""
MAS NAO USA DECOTE SUA VADIA NAO PODE, TEMOS QUE ANDAR TODAS DE BURCA",fortuna et al,2019,1,1
twitter,-,"Que esse padre pagou PRESTAÇÕES DE UM CARRO a um menor que ameaçou revelar detalhes de abuso sexual sofrido, vocês _ https://t.co/Q31VqoCLL5",fortuna et al,2019,0,0
twitter,-,RT @user Mais de 50 cidades brasileiras já aderiram à Greve Internacional de Mulheres #8M #euparo https://t.co/dykdKkCJN3,fortuna et al,2019,0,0
twitter,-,"RT @user E tbm pelos refugiados, por qm não tem casa, pelos q passam fome, por qm foi abandonados pelos pais ou familiares e enfi _",fortuna et al,2019,0,0
twitter,-,"RT @user Ele já foi respondeu por pedofilia e agora será processado por calúnia, contida dentro da igreja! https://t.co/E1ALBef _",fortuna et al,2019,0,0
twitter,-,"Bem vindos de volta ao ""PREC"", na Nova. A arruaça esquerdalha e o marxismo cultural mandam e todos se encolhem? Vergonhoso!
@user",fortuna et al,2019,0,0
twitter,-,"É ridiculo acharem gays e fufas diferentes de todo o resto, são pessoas normais mas com gostos diferentes! Deixem-se disso!",fortuna et al,2019,0,0
twitter,-,Filme de ex ativista gay que se tornou pastor causa polêmica -... https://t.co/ZO3DmrUtpq,fortuna et al,2019,0,0
twitter,-,Essa notícia merece ser compartilhada. https://t.co/STNC7PPv74,fortuna et al,2019,0,0
twitter,-,Ex Gays existem. https://t.co/kUkFDz294y,fortuna et al,2019,1,1
twitter,-,Ex-ativista LGBT se torna pastor e inspira filme: “Estou aqui para honrar a Deus”... https://t.co/B8c0ZW5qAd,fortuna et al,2019,0,0
twitter,-,"Japão tem uma política de imigração bastante restrita. Por lá, não entram ""refugiados"". Pela porta da frente não pa _ https://t.co/sfYI3QAAgm",fortuna et al,2019,0,0
twitter,-,"RT @user @user @user 2. se prestar atenção, isso não é pornografia. o contexto em que esse beijo foi posto dificil _",fortuna et al,2019,0,0
twitter,-,"""Malditos chineses nos ensinando malditas lições que não queremos aprender!"" https://t.co/7adaCrTzES",fortuna et al,2019,1,1
twitter,-,"Jair Messias Bolsonaro desmascara padre pedófilo que o atacou
https://t.co/iySaKv4j5R",fortuna et al,2019,0,0
twitter,-,@user @user @user @user  @user Vídeo idiota e mentiroso enviado por um psol-ista. Lixo!,fortuna et al,2019,0,0
twitter,-,"Há que mostrar a certa gentalha que: ""#PREC nunca mais""! Não podem impor o pensamento único nem o marxismo-cultural _ https://t.co/qw1n8LIf1z",fortuna et al,2019,0,0
twitter,-,"CALMA CACHORRO, ELA AINDA NÃO VIROU RAÇÃO
#PAZ https://t.co/ma4r3DOJpi",fortuna et al,2019,1,1
twitter,-,"Uhuuuuu.  Assim não resisto, vou se obrigado a ir aí.  Me acabar todo.  tira aquela burca. de novo. Uhahaha _ https://t.co/Bg1Tkh0vzW",fortuna et al,2019,0,0
twitter,-,"O PSOL foi seguir a ideologia comunista coreana onde se come cachorro, mas levaram muito ao pé da letra... https://t.co/AQAzISQzmz",fortuna et al,2019,0,0
twitter,-,RT @user TV russa tentou subornar jovens em subúrbio de Estocolmo para provocar distúrbio e mostrar como refugiados não se adapt _,fortuna et al,2019,0,0
twitter,-,"RT @user CALMA CACHORRO, ELA AINDA NÃO VIROU RAÇÃO
#PAZ https://t.co/ma4r3DOJpi",fortuna et al,2019,0,0
twitter,-,"RT @user Saibam separar as coisas! Amanhã é o dia das mulheres!
O dia de quem se veste como mulher é 1º de Abril kkkkk",fortuna et al,2019,1,1
twitter,-,"Amanhã em Angola é feriado, porque é que aqui também não é?",fortuna et al,2019,0,0
twitter,-,"EU NÃO QUERO TER FILHOS, EU NÃO PENSO EM TER FILHOS, E NÃO TEM NENHUM PROBLEMA NISSO!!!",fortuna et al,2019,0,0
twitter,-,@user mas um simples boneco não vai interferir na educação de uma criança. Sem esquecer q existem crianças q são criadas por gays.,fortuna et al,2019,0,0
twitter,-,"Você é cheinha, NÃO é gostosa. Ponto. https://t.co/Dd1TcPSfye",fortuna et al,2019,1,1
twitter,-,"Meigo! 
Nada como um bom e forte capitalismo de estado. https://t.co/EDfrSIPiZy",fortuna et al,2019,0,0
twitter,-,OBSERVAÇÃO IMPORTANTE SOBRE O #DIAINTERNACIONALDAMULHER https://t.co/0vGVU7iho2,fortuna et al,2019,0,0
twitter,-,"Não posso ser repórter em Angola, não aguento essas broas! Ia rir na cara das pessoas. https://t.co/JrmnrjLuIz",fortuna et al,2019,0,0
twitter,-,"Se fosse um homem, o Fisco, seria o + desejado pelas mulheres. É rico, escreve com regularidade e nunca se esquece das datas importantes!...",fortuna et al,2019,1,1
twitter,-,"@user Sorria, nossa querida musa da direita ! https://t.co/EvFZdiQFkv",fortuna et al,2019,0,0
twitter,-,@user Marcelo..assim foi o que a europa pensou..e está no CAOS pq deles. Sabe porque DUBAI não recebe eles ?pq da religião extrema,fortuna et al,2019,0,0
twitter,-,A publicidade ainda respira https://t.co/4f3FnPXWHe,fortuna et al,2019,0,0
twitter,-,@user @user @user Quem critica alguem que faz leis que PUNEM com mais rigor os estupradores e pedofilos ?? ,fortuna et al,2019,0,0
twitter,-,@user Seu comunismo na Venezuela é lindo ne ? Pra vc nao falta nada e pro povo ? https://t.co/0OhyJOw888,fortuna et al,2019,0,0
twitter,-,"Estava a passar um casal de fufas por nós e a luana só grita ""HA BUE FUFONAS EM ALMADA""",fortuna et al,2019,1,1
twitter,-,RT @user Até o quebrando o Tabu já ta pedindo desculpas mas tem nego confirmando a história que foi Homicídio https://t.co/wQjTKJWm6S,fortuna et al,2019,0,0
twitter,-,@user verdade..dia das mulheres !!! https://t.co/hGCHdttOgL,fortuna et al,2019,0,0
twitter,-,Angola ainda não ratificou o acordo ortográfico de Língua Portuguesa Escrevam bem yh,fortuna et al,2019,0,0
twitter,-,@user @user a unica desvantagem é se levar uma bolada nas partes baixas ... kkkkkk,fortuna et al,2019,0,0
twitter,-,Alguém sabe se o Habibs já abriu falência com o boicote por causa do menino que morreu de tanto usar droga?,fortuna et al,2019,0,0
twitter,-,"RT @user @user Mas soltar o assassino Bruno tá de boas, né STF.",fortuna et al,2019,0,0
twitter,-,@user  não tinha visto a votação. Já vou votar. Espera que a contagem dos votos não seja como em Angola ,fortuna et al,2019,0,0
twitter,-,É pra isso que eu pago imposto! https://t.co/aapkuUZyGQ,fortuna et al,2019,0,0
twitter,-,"""os funcionários mataram o menino no Habib's pq ele era negro e pobre""
Hahahahhaha como se os funcionários do Habib's fossem ricos",fortuna et al,2019,1,1
twitter,-," Não Tanto Quanto Você Militante @user Defensora De Ditaduras Em Angola, Cuba e Venezuela e Defensora Da _ https://t.co/oaPM8Qw14h",fortuna et al,2019,0,0
twitter,-,13 anos de PT levou o Brasil a pior crise economica da história do nosso país ...e os doentes esquerdistas vão dize _ https://t.co/9VRRKXbPDW,fortuna et al,2019,0,0
twitter,-,@user ah? Só não tenho vontade de ter...,fortuna et al,2019,0,0
twitter,-,"Você me pergunta, porque defendo Março Marco Antonio Feliciano Eu vejo através das lentes de Cristo. Ele pode ter... https://t.co/LpdlxT1XyT",fortuna et al,2019,0,0
twitter,-,"Doei $100 pra ajudar os refugiados da Síria
Normalmente não falo sobre isso, mas a brincadeirinha good vibes do Google de hoje fez perceber+",fortuna et al,2019,0,0
twitter,-,@user eu quero ler um dele sobre o Islão pq parecia mt interessante. N faço ideia qual seja o ultimo q lançou tho,fortuna et al,2019,0,0
twitter,-,Como vai dar certo um pico desse? https://t.co/H8mKJx0vDj,fortuna et al,2019,0,0
twitter,-,#DiaDaMulher e não dia das putas aborteiras....,fortuna et al,2019,1,1
twitter,-,Querem tirar a @user e o @user  da disputa presidencial. O NOME DISSO É DESESPERO DA ESQUERDA,fortuna et al,2019,0,0
twitter,-,O Sporting continua a ser grande na Europa do futebol https://t.co/g7tF6RQ8i0,fortuna et al,2019,0,0
twitter,-,RT @user Incitação estranhamente no dia em que defendia a prisão de um menor estuprador e assassino enquanto o PT defendia o estuprador _,fortuna et al,2019,0,0
twitter,-,"RT @user Japão tem uma política de imigração bastante restrita. Por lá, não entram ""refugiados"". Pela porta da frente não passa po _",fortuna et al,2019,0,0
twitter,-,@user  O problema que não temos estrutura pra acolher todos os refugiados e ilegais que aqui aportam estamos próximos a mendigar,fortuna et al,2019,0,0
twitter,-,O @user é o macarrão do Goleiro Bruno e a @user do Champinha https://t.co/rT2Prv4PUT,fortuna et al,2019,0,0
twitter,-,não tás mesmo a ver a cena... eu tou mais minado que os campos de angola no ultramar https://t.co/lQY3rlDLyX,fortuna et al,2019,0,0
twitter,-,Por ex obras em angola vieram ou nao do BNDES? Quero entender @user @user @user _ https://t.co/9q1CjTsZyA,fortuna et al,2019,0,0
twitter,-,Todos os estados excepto dois (e) não cumprem as suas obrigações em relação a acolhimento de refugiados vindos _ https://t.co/S8qyDi74Z5,fortuna et al,2019,0,0
twitter,-,RT @user Angola ainda não ratificou o acordo ortográfico de Língua Portuguesa Escrevam bem yh,fortuna et al,2019,0,0
twitter,-,RT @user Todos os estados excepto dois (e) não cumprem as suas obrigações em relação a acolhimento de refugiados vindos de e _,fortuna et al,2019,0,0
twitter,-,LOL Não têm vergonha. E seis milhões de bilhetes IDA de avião para os refugiados que já cá estão? https://t.co/JHAdv7DClo,fortuna et al,2019,1,1
twitter,-,@user feminismo é massa de manobra da esquerda...e nao tem como elas negarem isso..tb nunca vi contra o F _ https://t.co/pq9kfmUEj6,fortuna et al,2019,0,0
twitter,-,RT @user @user mas um simples boneco não vai interferir na educação de uma criança. Sem esquecer q existem crianças q sã _,fortuna et al,2019,0,0
twitter,-,"Uma vez qdo era criança  eu tava no drive do Mc e um garoto pediu um lanche
Meu pai disse: Não não, se não depois vc não almoça!",fortuna et al,2019,0,0
twitter,-,"@user meu, use menos droga que vc vai sentir menos fome hahahaahahaha",fortuna et al,2019,0,0
twitter,-,@user se fosse vc tinha comido a criança (o romano tbm),fortuna et al,2019,0,0
twitter,-,Politicamente correto é a pqp https://t.co/eCeZr2gkYo,fortuna et al,2019,0,0
twitter,-,"Outra vez um menino pediu um lanche para uma amiga minha e ela o ignorou
o noinha gritou: vai tia, vc ja ta muito gorda!
hahahahahahahahaha",fortuna et al,2019,1,1
twitter,-,"@user @user hahahahahhahaa o menino pede dinheiro pro iago falando que não tem pai, os dois se abraçam e chora",fortuna et al,2019,0,0
twitter,-,@user o cara que escolhe foto é muito fanfarrão,fortuna et al,2019,0,0
twitter,-,RT @user IGREJA Católica Está Em Plena Decadência Padre Júlio Lancellotti Acusado De Pedofilia Se Mete Em POLÍTICA e Ataca BOLS _,fortuna et al,2019,0,0
twitter,-,"Desde que eu fiz 30 anos, me chamou de tio não ganha esmola",fortuna et al,2019,0,0
twitter,-,RT @user Como vai dar certo um pico desse? https://t.co/H8mKJx0vDj,fortuna et al,2019,0,0
twitter,-,@user ja vi um noia indo no balcão pedir pra trocar pq ele não gostava de cheddar hahahahahahahaha,fortuna et al,2019,0,0
twitter,-,@user vou mandar pra tu corrigir os post antes..kkkkk verdade de novo..kkkk,fortuna et al,2019,0,0
twitter,-,"Eu fico indignada quando vejo um brasileiro desmerecendo refugiados ou imigrantes, acho q eles nao conhecem a história do BR ne mores",fortuna et al,2019,1,1
twitter,-,RT @user Segundo esquerdopatas de plantão a pior recessão da história com PIB negativo nos últimos 2 anos é culpa de 8 meses do g _,fortuna et al,2019,1,1
twitter,-,"Estivemos ontem à convite para a pré-estréia do documentário #euvocêtodasnós, uma co-produção Coopas & Canal... https://t.co/hlxnByQqdK",fortuna et al,2019,0,0
twitter,-,@user @user Vc é medico ? e politico ?,fortuna et al,2019,0,0
twitter,-,Vai dai seus chato https://t.co/wBZfb04LSw,fortuna et al,2019,0,0
twitter,-,"RT @user As pessoas sabem o que significa o PIB de 2016? Que em 2 anos, o país está 7,36% mais pobre? Se soubessem, petista não sa _",fortuna et al,2019,0,0
twitter,-,"RT @user Se você falar ""Os EUA espionam"", todo mundo denuncia. Se falar ""O Obama espiona"", aí não, veja bem, veja só, não é assim, _",fortuna et al,2019,0,0
twitter,-,"RT @user A Folha de S. Paulo omitiu as 20 milhões de mortes feitas na Revolução Russa em reportagem, por que não estou surpreso? htt _",fortuna et al,2019,0,0
twitter,-,"RT @user Pena Capital (pena de morte) para políticos corruptos já!
Meu sistema é bruto! https://t.co/lfelPg5c12",fortuna et al,2019,0,0
twitter,-,RT @user @user Esse padre já foi acusado de pedofilia e pagou a família da vítima,fortuna et al,2019,0,0
twitter,-,"@user @user @user 
Marco Rubio, Ben Carson... políticos bem preparados.
Dá até tristeza quando compara com Brasil",fortuna et al,2019,0,0
twitter,-,"RT @user @user acaba de apresentar no Senado projeto de lei p/ obrigar presos a indenizar vítimas
https://t.co/BZkKqwF _",fortuna et al,2019,0,0
twitter,-,infelizmente o país da inversão de valores..pq de gente de esquerda que quer lacrar ..!! https://t.co/TVrxfPSpdo,fortuna et al,2019,0,0
twitter,-,Dia 26 vamos botar pressão https://t.co/6lp1zg8Zoo,fortuna et al,2019,0,0
twitter,-,RT @user Comentarista da Globo News tem orgulho de posar ao lado de homem que fez parte de uma organização terrorista q matou m _,fortuna et al,2019,0,0
twitter,-,"Em meio a escândalos de corrupção e nepotismo, o presidente de Angola anunciou que não tentará reeleição em 2017.... https://t.co/MnLXSQS3vg",fortuna et al,2019,0,0
twitter,-,Tenho certeza que meu amigo @user nos trará o novo e maravilhoso plano de saúde pública porque ele sabe que Oba _ https://t.co/rlsBtldcuG,fortuna et al,2019,0,0
twitter,-,"Treze refugiados foram deportados dos Estados Unidos, mas não houve histeria (eram cubanos) https://t.co/aAuGspXgNB",fortuna et al,2019,0,0
twitter,-,@user @user @user volta para a tua terra ,fortuna et al,2019,0,0
twitter,-,Es gorda e feia —_ Obrigada  https://t.co/biNf3mq69u,fortuna et al,2019,1,1
twitter,-,"Eu odeio dia d tpm pq eu me sinto feia e gorda e que as pessoas não me amam e n tão nem ai p mim, o pior é saber q esses são os dias reais",fortuna et al,2019,1,1
twitter,-,pq é q ha fufas em Almeirim e eu nunca soube,fortuna et al,2019,1,1
twitter,-,"@user maravilhosa, corpao, fico mal quando vejo você se chamando de gorda/feia na tl pq nossa, queria ser gorda/feia q nem vc",fortuna et al,2019,1,1
twitter,-,@user é o unico que nao se corrompe..nao se vende.. e quando chega no aroporto é aplaudido e não vaiado,fortuna et al,2019,0,0
twitter,-,"#Angola «ANGOLA. ""Se é possível produzir um cartão eleitoral fiável porque não conceder também bilhete de... https://t.co/5whBqMhUph",fortuna et al,2019,0,0
twitter,-,"pode ser gorda, pode ser feia",fortuna et al,2019,0,0
twitter,-,só nao pode ser gorda e feia,fortuna et al,2019,1,1
twitter,-,"lei...LEI..para assassinato de fetos.... bolsonaro diz ""vc nao merece ser estuprada"" pq da mulher irritando ele - i _ https://t.co/9UNLKInMK2",fortuna et al,2019,0,0
twitter,-,Ainda bem que o STF soltou o goleiro BRUNO.. agora sabemos a FALTA de moral que tem.... caso do Bolsonaro é mais uma piada do STF #vergonha,fortuna et al,2019,0,0
twitter,-,"Que gorda feia,falsa,comemorando que a Emilly ta no paredão,ridícula",fortuna et al,2019,1,1
twitter,-,"RT @user ( ) excesso de carne na xota
( ) feia
( ) sem peitao ou sem bundao
( ) cancer de mama
( ) nódulo na tireoide
( ) gorda
( ) femi _",fortuna et al,2019,1,1
twitter,-,defensora das mães...  com a própria filha deixada nun estado lastimavel. Ela quer tentar limpar a imagem dela https://t.co/yN67cqtzUn,fortuna et al,2019,0,0
twitter,-,"""ah mas artista tal eh gorda, ela eh feia. tem tanto dinheiro e n melhora"" TE FODE GAROTA NÃO EH PQ ELA EH FAMOSA Q ELA TEM Q SER PERFEITA",fortuna et al,2019,1,1
twitter,-,"Existem mulheres ladras, canalhas, safadas, dissimuladas.... sinto muito se voce não sabia disso !! Feliz dia das m _ https://t.co/KwOFFQXWaj",fortuna et al,2019,0,0
twitter,-,RT @user isto realmente eh uma grande rede de fufas,fortuna et al,2019,1,1
twitter,-,principalmente minhas irmãs adoram falar o quanto eu sou feia e gorda e elas lindas e perfeitas,fortuna et al,2019,1,1
twitter,-,Gostaria de dizer que enquanto eu estiver me sentindo gorda e feia eu n quero ver a cara de ninguem,fortuna et al,2019,1,1
twitter,-,"RT @user Projeto do sen. @user quer limitar atuação do MP no inquérito civil. Trata-se do PLs nº 198/2013, que limita praz _",fortuna et al,2019,0,0
twitter,-,RT @user 30% da arrecadação para a Previdência Social é desvinculada (desviada) da Seguridade Social.,fortuna et al,2019,0,0
twitter,-,@user gostei da gambiarra kkkkkkkkkkkkkkkk,fortuna et al,2019,0,0
twitter,-,RT @user Não justo! Não podemos arcar com tamanho sacrifício. Que cortem ou reduzam o assistencialismo! https://t.co/Rzi4xm00mL,fortuna et al,2019,0,0
twitter,-,"RT @user Como vamos estipular idade mínima de 65 anos para aposentadoria, se o cidadão arca com toda política de incentivos, bols _",fortuna et al,2019,0,0
twitter,-,"@user Melhor forma de ajudar os refugiados é levar a cultura ocidental pra lá, não o contrário! Só estão espalhando o problema.",fortuna et al,2019,1,1
twitter,-,"a politica brasileira é como um mercado de peixe..o peixe fede, mas as pessoas estão acostumadas com isso..e acham normal.",fortuna et al,2019,0,0
twitter,-,RT @user Por ex obras em angola vieram ou nao do BNDES? Quero entender @user @user @user @user htt _,fortuna et al,2019,0,0
twitter,-,Lembra qnd ce era gorda e feia? —_ sou até hoje  https://t.co/wYROClsi6q,fortuna et al,2019,1,1
twitter,-,RT @user Desvinculação de Receitas da União (DRU) permite ao governo federal usar livremente 30% de todos os tributos federais vincul _,fortuna et al,2019,0,0
twitter,-,RT @user Por que tanto empenho pela famigerada reforma da Previdência? Por causa da DRU de 30%,fortuna et al,2019,0,0
twitter,-,@user feliz dia pra ela tambem https://t.co/9DUdm6ugcL,fortuna et al,2019,0,0
twitter,-,To me achando tão feia e gorda que fico feliz que o crush não me chamou pra sair essa semana.,fortuna et al,2019,1,1
twitter,-,"RT @user 7 eu to CAGANDO pras pessoas que me chamam de gorda, magra, alta, baixa, feia, etc, são só opiniões e a minha é a que vale",fortuna et al,2019,1,1
twitter,-,e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,fortuna et al,2019,1,1
twitter,-,@user tão levando pra casa da maria do rosário ??? ,fortuna et al,2019,0,0
twitter,-,"RT @user Relembro meu texto sobre denúncia da ativista Ela, flagrada em ato petista, contra Bolsonaro por rebater xingamento. https:/ _",fortuna et al,2019,0,0
twitter,-,"RT @user @user O STF QUER DE QUALQUER FORMA BARRAR O JAIR BOLSONARO DE SE CANDIDATAR A PRESIDENTE EM 2018!!!!!!!!!!
#STFNÃO _",fortuna et al,2019,0,0
twitter,-,"RT @user Depois que Justiça sequestrou cobertura de R$ 1,5 mi ocupada por Lula, aposto que lulistas cogitaram fazer vaquinha para pag _",fortuna et al,2019,0,0
twitter,-,"RT @user Roberta tem a mesma idade da Emilly. Mas sabem pq só uma é compreendida e dizem que vai melhorar?Pq a outra é ""feia"" e gorda.L _",fortuna et al,2019,1,1
twitter,-,@user país da inversão de valores https://t.co/VkWr0TyMDM,fortuna et al,2019,0,0
twitter,-,RT @user Gente comum com frequência deixa-se levar pela histeria de esquerda. É preciso descrever na íntegra o quão ridícula ela é. M _,fortuna et al,2019,0,0
twitter,-,"Oi pessoal, aqui é a Marisa Lobo , preciso de sua ajuda para  assinar o meu canal no YouTube! Preciso de pelo... https://t.co/TXKbkjdbei",fortuna et al,2019,0,0
twitter,-,"RT @user .@user é um dos proponentes da reforma do MBL/FIPE para a previdência. Aposentadoria digna e justa para todos, sem p _",fortuna et al,2019,0,0
twitter,-,RT @user e olha pra cara gorda e feia de Isabelle .. sem contar da voz irritante dela https://t.co/3PfOO1yeRf,fortuna et al,2019,1,1
twitter,-,"Contra todos os ataques à #Nação, à #Identidade e à #Família, só o Nacionalismo é solução.
Os ventos são de mudança! https://t.co/4p1TApSNaJ",fortuna et al,2019,0,0
twitter,-,RT @user Senado pede reforço da Casa Branca após mais ameaças a centros judaicos. https://t.co/bwnPiGPqn0 https://t.co/ynzxXGJxxK,fortuna et al,2019,0,0
twitter,-,"RT @user Ex-candidato do PSOL é preso por estuprar cães e portar drogas. Estes são piores que o PT, são aberrações. (Vídeo)
https://t.c _",fortuna et al,2019,0,0
twitter,-,"RT @user Bruno está solto. Presidente do PCO, que quer matar conservadores, nem processo tem. Bolsonaro processado e réu. Estranho. htt _",fortuna et al,2019,0,0
twitter,-,"@user Pena que as feminazis de todo o mundo sejam covardes e não façam nenhum mega mijaço, cagaço, ou similar, nos países do islão.",fortuna et al,2019,1,1
twitter,-,"Pena que as feminazis de todo o mundo sejam muito covardes e não façam nenhum mega mijaço, cagaço, ou similar, nos _ https://t.co/a065o9WYlX",fortuna et al,2019,1,1
twitter,-,"RT @user Uma preguiça: mina childfree.
Mano, num quer ter filho, não tenha. Agora ficar postando como se criança fosse o mal da human _",fortuna et al,2019,0,0
twitter,-,Movimento childfree era pra ser sobre uma pauta justa: direito reprodutivo. Virou um antro de pessoas mais mimadas q as crianças que odeiam.,fortuna et al,2019,0,0
twitter,-,"Feliz dia das mulheres do bem, de direita e que com suas vozes e seus atos fazem do Brasil um país melhor ! https://t.co/P1QNj5QUmz",fortuna et al,2019,0,0
twitter,-,que Gorda feia e falsa vai tomar no cu mane,fortuna et al,2019,1,1
twitter,-,RT @user Foi assaltar e levou bala https://t.co/wgsMhOtxun,fortuna et al,2019,0,0
twitter,-,RT @user Eu sei que quem apoia Bolsonaro do cara mais humilde ao mais esclarecido ver o único cara honesto ser condenado dá um ódio _,fortuna et al,2019,0,0
twitter,-,Não vejo a hora da gorda feia da Roberta rala ,fortuna et al,2019,1,1
twitter,-,"RT @user O @user deu uma @user na lógica racista dos ""justiceiros socais"" durante @user e calou _",fortuna et al,2019,0,0
twitter,-,"RT @user O pênis é o melhor alimento feminino, pois contém carne, leite, ovos e enche a barriga por 9 meses HAHA",fortuna et al,2019,1,1
twitter,-,"RT @user  Não Tanto Quanto Você Militante @user Defensora De Ditaduras Em Angola, Cuba e Venezuela e Defensora Da Corrup _",fortuna et al,2019,0,0
twitter,-,Tipo se vc tiver com uma roupa feia ele olha e fala: amiga sua piranha essa roupa ta te deixando mais gorda do q vc ja é,fortuna et al,2019,1,1
twitter,-,"A esquerda reclama das coisas inventadas pela própria esquerda:
Racismo, homofobia, machismo, nazismo, cultura de estupro e luta de classes.",fortuna et al,2019,1,1
twitter,-,Mal posso esperar pra ver a mulher do ES chegar na cozinha do #MasterChefBR com suas panelas de barro,fortuna et al,2019,0,0
twitter,-,"A esquerda inventa o problema, incute na cabeça das pessoas que o problema existe, repete a mentira até que acredit _ https://t.co/v9m5h7Gc6z",fortuna et al,2019,0,0
